mi0HT	SH	Memu	SMemu	TsampK	STsamp	TheaterK	STheater	Memupg	mi0MT	BT	Suscep	Permeab	Delay	nrPoAver	tbetpoint	time_ms	Treal
4,720000E-2	1,414214E-4	1,555060E+0	1,993322E-2	1,638200E+2	0,000000E+0	1,979950E+2	5,773503E-3	1,555060E+0	1,555060E+0	4,915415E-2	4,140140E-2	1,041401E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,741810E+51,761177E+3
4,807500E-2	5,000000E-5	1,603060E+0	9,380832E-3	1,638300E+2	0,000000E+0	1,980100E+2	0,000000E+0	1,603060E+0	1,603060E+0	5,008946E-2	4,190254E-2	1,041903E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,768918E+51,761274E+3
5,110000E-2	1,414214E-4	1,683060E+0	2,698148E-2	1,638400E+2	0,000000E+0	1,980075E+2	5,000000E-3	1,683060E+0	1,683060E+0	5,321500E-2	4,138935E-2	1,041389E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,796012E+51,764123E+3
5,252500E-2	9,574271E-5	1,754560E+0	1,379613E-2	1,638525E+2	5,000000E-3	1,980025E+2	5,000000E-3	1,754560E+0	1,754560E+0	5,472985E-2	4,197706E-2	1,041977E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,823198E+51,761070E+3
5,452500E-2	9,574271E-5	1,820560E+0	1,806470E-2	1,638625E+2	5,000000E-3	1,980100E+2	0,000000E+0	1,820560E+0	1,820560E+0	5,681278E-2	4,195843E-2	1,041958E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,850332E+51,762843E+3
5,562500E-2	9,574271E-5	1,871560E+0	1,123981E-2	1,638700E+2	0,000000E+0	1,980100E+2	0,000000E+0	1,871560E+0	1,871560E+0	5,797687E-2	4,228084E-2	1,042281E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,877358E+51,761610E+3
5,700000E-2	8,164966E-5	1,917060E+0	1,211060E-2	1,638700E+2	0,000000E+0	1,980000E+2	0,000000E+0	1,917060E+0	1,917060E+0	5,940905E-2	4,226401E-2	1,042264E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,904540E+51,760432E+3
5,912500E-2	9,574271E-5	1,982560E+0	1,927866E-2	1,638700E+2	0,000000E+0	1,980000E+2	0,000000E+0	1,982560E+0	1,982560E+0	6,161636E-2	4,213714E-2	1,042137E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,931745E+51,761726E+3
6,105000E-2	1,000000E-4	2,054560E+0	1,806470E-2	1,638800E+2	8,164966E-3	1,980125E+2	5,000000E-3	2,054560E+0	2,054560E+0	6,363184E-2	4,229052E-2	1,042291E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,958880E+51,763178E+3
6,292500E-2	9,574271E-5	2,123060E+0	1,720465E-2	1,639050E+2	5,773503E-3	1,980200E+2	0,000000E+0	2,123060E+0	2,123060E+0	6,559292E-2	4,239835E-2	1,042398E+0	5,000000E+2	4,000000E+0	3,000000E+2	1,986015E+51,764026E+3
6,432500E-2	9,574271E-5	2,179560E+0	1,398809E-2	1,639325E+2	5,000000E-3	1,980100E+2	0,000000E+0	2,179560E+0	2,179560E+0	6,706392E-2	4,257934E-2	1,042579E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,013125E+51,762106E+3
6,672500E-2	9,574271E-5	2,254060E+0	2,169485E-2	1,639550E+2	5,773503E-3	1,980225E+2	5,000000E-3	2,254060E+0	2,254060E+0	6,955754E-2	4,245089E-2	1,042451E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,040325E+51,765175E+3
6,810000E-2	8,164966E-5	2,317060E+0	1,366260E-2	1,639700E+2	0,000000E+0	1,980300E+2	0,000000E+0	2,317060E+0	2,317060E+0	7,101170E-2	4,275629E-2	1,042756E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,067445E+51,764723E+3
6,900000E-2	8,164966E-5	2,356560E+0	8,698659E-3	1,639800E+2	0,000000E+0	1,980275E+2	5,000000E-3	2,356560E+0	2,356560E+0	7,196134E-2	4,291798E-2	1,042918E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,094585E+51,763489E+3
6,967500E-2	5,000000E-5	2,384560E+0	5,972158E-3	1,639925E+2	5,000000E-3	1,980200E+2	0,000000E+0	2,384560E+0	2,384560E+0	7,267153E-2	4,300720E-2	1,043007E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,121732E+51,761994E+3
7,255000E-2	1,290994E-4	2,458560E+0	2,510644E-2	1,640150E+2	5,773503E-3	1,980200E+2	0,000000E+0	2,458560E+0	2,458560E+0	7,563952E-2	4,258467E-2	1,042585E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,148875E+51,765459E+3
7,367500E-2	9,574271E-5	2,521060E+0	1,211060E-2	1,640525E+2	9,574271E-3	1,980300E+2	0,000000E+0	2,521060E+0	2,521060E+0	7,684306E-2	4,300044E-2	1,043000E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,175938E+51,764442E+3
7,667500E-2	1,258306E-4	2,605060E+0	2,698148E-2	1,640750E+2	5,773503E-3	1,980250E+2	5,773503E-3	2,605060E+0	2,605060E+0	7,994861E-2	4,269468E-2	1,042695E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,203252E+51,766470E+3
7,792500E-2	9,574271E-5	2,674060E+0	1,311488E-2	1,640775E+2	5,000000E-3	1,980100E+2	0,000000E+0	2,674060E+0	2,674060E+0	8,128532E-2	4,312253E-2	1,043123E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,230285E+51,761948E+3
8,017500E-2	1,258306E-4	2,743060E+0	1,993322E-2	1,640750E+2	5,773503E-3	1,980100E+2	0,000000E+0	2,743060E+0	2,743060E+0	8,362203E-2	4,299384E-2	1,042994E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,257445E+51,763182E+3
8,102500E-2	9,574271E-5	2,793060E+0	9,380832E-3	1,641025E+2	9,574271E-3	1,980275E+2	5,000000E-3	2,793060E+0	2,793060E+0	8,453486E-2	4,331827E-2	1,043318E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,284565E+51,763613E+3
